,col_1,col_2,Target,Target_Spurious
4343,0.1993,0.801,0,1
4344,0.9,0.10016,0,0
4345,0.9185,0.08154,0,0
4346,0.1067,0.893,0,1
4347,0.296,0.704,0,1
4348,0.0661,0.934,0,1
4349,0.361,0.6387,0,1
4350,0.03044,0.9697,0,1
4351,0.9062,0.0937,0,0
4352,0.461,0.539,0,1
4353,0.801,0.1993,0,1
4354,0.884,0.11633,0,0
4355,0.9214,0.0786,0,0
4356,0.283,0.717,0,1
4357,0.8267,0.1733,0,0
4358,0.942,0.05835,0,0
4359,0.717,0.283,0,1
4360,0.8267,0.1733,0,0
4361,0.9067,0.0933,0,0
4362,0.8267,0.1733,0,0
4363,0.1813,0.819,0,1
4364,0.3276,0.6724,0,1
4365,0.95,0.0496,0,0
4366,0.1733,0.8267,0,1
4367,0.885,0.1152,0,0
4368,0.6655,0.3345,0,0
4369,0.044,0.956,0,1
4370,0.12085,0.879,0,1
4371,0.179,0.821,0,1
4372,0.1285,0.8716,0,1
4373,0.1943,0.8057,0,1
4374,0.959,0.04114,0,0
4375,0.9526,0.04742,0,0
4376,0.823,0.1766,0,0
4377,0.2255,0.7744,0,1
4378,0.63,0.37,0,0
4379,0.899,0.1009,0,0
4380,0.6133,0.3867,0,1
4381,0.06323,0.9365,0,1
4382,0.934,0.0661,0,0
4383,0.849,0.151,0,0
4384,0.934,0.0661,0,0
4385,0.7417,0.2583,0,0
4386,0.7827,0.2173,0,0
4387,0.2095,0.7905,0,1
4388,0.7593,0.2407,0,0
4389,0.801,0.1993,0,0
4390,0.8843,0.11597,0,0
4391,0.937,0.0628,0,0
4392,0.9644,0.03568,0,0
4393,0.2018,0.7983,0,1
4394,0.929,0.07056,0,0
4395,0.0695,0.9307,0,1
4396,0.8843,0.11597,0,0
4397,0.1251,0.875,0,1
4398,0.8228,0.1772,0,0
4399,0.4358,0.564,0,1
4400,0.7026,0.2974,0,0
4401,0.9683,0.03186,0,0
4402,0.7812,0.2186,0,0
4403,0.898,0.1019,0,0
4404,0.9214,0.0786,0,0
4405,0.823,0.1766,0,0
4406,0.8633,0.1366,0,0
4407,0.1779,0.8223,0,1
4408,0.875,0.1251,0,0
4409,0.1105,0.8896,0,1
4410,0.923,0.07697,0,0
4411,0.2095,0.7905,0,1
4412,0.8115,0.1884,0,0
4413,0.2798,0.72,0,1
4414,0.9116,0.0882,0,0
4415,0.2379,0.762,0,1
4416,0.6074,0.3923,0,1
4417,0.8354,0.1646,0,0
4418,0.66,0.3398,0,0
4419,0.0437,0.9565,0,1
4420,0.12,0.88,0,1
4421,0.1412,0.859,0,1
4422,0.381,0.6187,0,1
4423,0.934,0.0661,0,0
4424,0.585,0.4148,0,0
4425,0.86,0.1404,0,0
4426,0.932,0.06805,0,0
4427,0.824,0.1755,0,0
4428,0.05707,0.943,0,1
4429,0.0666,0.9336,0,1
4430,0.743,0.2568,0,0
4431,0.04742,0.9526,0,1
4432,0.09875,0.9014,0,1
4433,0.8105,0.1896,0,0
4434,0.383,0.6167,0,1
4435,0.179,0.821,0,1
4436,0.0619,0.938,0,1
4437,0.1074,0.8926,0,1
4438,0.938,0.0619,0,0
4439,0.8687,0.1312,0,0
4440,0.8765,0.12335,0,0
4441,0.839,0.1614,0,0
4442,0.734,0.2659,0,0
4443,0.9116,0.0882,0,0
4444,0.906,0.094,0,0
4445,0.0833,0.9165,0,1
4446,0.152,0.848,0,1
4447,0.9385,0.06143,0,0
4448,0.814,0.1859,0,0
4449,0.8955,0.1045,0,0
4450,0.9053,0.09467,0,0
4451,0.814,0.1859,0,0
4452,0.2815,0.7188,0,1
4453,0.3774,0.6226,0,1
4454,0.383,0.6167,0,1
4455,0.585,0.4148,0,0
4456,0.0526,0.9473,0,1
4457,0.1919,0.808,0,1
4458,0.8345,0.1656,0,0
4459,0.1603,0.84,0,1
4460,0.3364,0.6636,0,1
4461,0.3276,0.6724,0,1
4462,0.4436,0.5566,0,1
4463,0.2437,0.7563,0,1
4464,0.9155,0.0845,0,0
4465,0.04468,0.955,0,1
4466,0.2056,0.7944,0,1
4467,0.693,0.3074,0,0
4468,0.9336,0.06635,0,0
4469,0.915,0.0851,0,0
4470,0.902,0.0981,0,0
4471,0.8833,0.11676,0,0
4472,0.3364,0.6636,0,1
4473,0.72,0.2798,0,0
4474,0.893,0.1067,0,0
4475,0.07806,0.922,0,1
4476,0.915,0.0848,0,0
4477,0.9194,0.0804,0,0
4478,0.758,0.2422,0,0
4479,0.1471,0.853,0,1
4480,0.06854,0.9316,0,1
4481,0.9067,0.0933,0,0
4482,0.2783,0.7217,0,1
4483,0.936,0.0642,0,0
4484,0.1635,0.8364,0,1
4485,0.7505,0.2494,0,0
4486,0.922,0.07806,0,0
4487,0.6387,0.361,0,1
4488,0.5947,0.4055,0,1
4489,0.9014,0.09875,0,0
4490,0.2644,0.736,0,1
4491,0.3242,0.676,0,1
4492,0.1277,0.8726,0,1
4493,0.909,0.09076,0,0
4494,0.1422,0.858,0,1
4495,0.9033,0.0967,0,0
4496,0.1052,0.895,0,1
4497,0.8857,0.1144,0,0
4498,0.9614,0.03845,0,0
4499,0.11676,0.8833,0,1
4500,0.788,0.212,0,0
4501,0.9316,0.06854,0,0
4502,0.8765,0.12335,0,0
4503,0.913,0.0869,0,0
4504,0.897,0.103,0,0
4505,0.08386,0.916,0,1
4506,0.126,0.874,0,1
4507,0.8975,0.10266,0,0
4508,0.8926,0.1074,0,0
4509,0.2186,0.7812,0,1
4510,0.1614,0.839,0,1
4511,0.455,0.545,0,1
4512,0.8276,0.1721,0,0
4513,0.839,0.1614,0,0
4514,0.5234,0.4766,0,1
4515,0.929,0.07056,0,0
4516,0.8364,0.1635,0,0
4517,0.8706,0.1294,0,0
4518,0.803,0.1968,0,0
4519,0.824,0.1755,0,0
4520,0.08093,0.919,0,1
4521,0.8364,0.1635,0,0
4522,0.02489,0.975,0,1
4523,0.7812,0.2186,0,0
4524,0.4805,0.5195,0,1
4525,0.9053,0.09467,0,0
4526,0.885,0.1152,0,0
4527,0.841,0.1592,0,0
4528,0.154,0.8457,0,1
4529,0.6943,0.3057,0,0
4530,0.9067,0.0933,0,0
4531,0.905,0.09534,0,0
4532,0.3503,0.6494,0,1
4533,0.2407,0.7593,0,1
4534,0.667,0.3328,0,1
4535,0.2366,0.7637,0,1
4536,0.948,0.05185,0,0
4537,0.8975,0.1023,0,0
4538,0.03607,0.964,0,1
4539,0.824,0.1755,0,0
4540,0.3381,0.662,0,1
4541,0.904,0.096,0,0
4542,0.9087,0.0914,0,0
4543,0.5234,0.4766,0,1
4544,0.1755,0.824,0,1
4545,0.925,0.0753,0,0
4546,0.9517,0.0485,0,0
4547,0.9263,0.07367,0,0
4548,0.6133,0.3867,0,1
4549,0.1376,0.8623,0,1
4550,0.8354,0.1646,0,0
4551,0.2893,0.7104,0,1
4552,0.2407,0.7593,0,1
4553,0.0845,0.9155,0,1
4554,0.2081,0.792,0,1
4555,0.1217,0.8784,0,1
4556,0.919,0.08093,0,0
4557,0.94,0.0601,0,0
4558,0.3523,0.648,0,1
4559,0.1128,0.887,0,1
4560,0.296,0.704,0,1
4561,0.914,0.0857,0,0
4562,0.853,0.1471,0,0
4563,0.8984,0.10156,0,0
4564,0.02576,0.974,0,1
4565,0.4417,0.558,0,1
4566,0.1067,0.893,0,1
4567,0.3503,0.6494,0,1
4568,0.535,0.4648,0,1
4569,0.539,0.461,0,1
4570,0.2006,0.7993,0,1
4571,0.3345,0.6655,0,1
4572,0.568,0.4321,0,1
4573,0.1376,0.8623,0,1
4574,0.848,0.152,0,0
4575,0.655,0.3452,0,1
4576,0.22,0.78,0,1
4577,0.856,0.1442,0,0
4578,0.1242,0.876,0,1
4579,0.9087,0.0914,0,0
4580,0.903,0.0974,0,0
4581,0.9395,0.0603,0,0
4582,0.8174,0.1824,0,0
4583,0.3774,0.6226,0,1
4584,0.3904,0.6094,0,1
4585,0.9336,0.0666,0,0
4586,0.3594,0.6406,0,1
4587,0.1755,0.824,0,1
4588,0.1993,0.801,0,1
4589,0.7827,0.2173,0,0
4590,0.1294,0.8706,0,1
4591,0.1321,0.868,0,1
4592,0.566,0.434,0,0
4593,0.89,0.1097,0,0
4594,0.0637,0.9365,0,1
4595,0.0901,0.9097,0,1
4596,0.0786,0.9214,0,1
4597,0.7266,0.2737,0,0
4598,0.5234,0.4766,0,1
4599,0.1045,0.8955,0,1
4600,0.508,0.4922,0,1
4601,0.9214,0.0786,0,0
4602,0.859,0.1412,0,0
4603,0.8774,0.1225,0,0
4604,0.1217,0.8784,0,1
4605,0.11597,0.8843,0,1
4606,0.4302,0.57,0,1
4607,0.1376,0.8623,0,1
4608,0.15,0.85,0,1
4609,0.88,0.12,0,0
4610,0.06052,0.9395,0,1
4611,0.9116,0.0882,0,0
4612,0.7534,0.2466,0,0
4613,0.56,0.4397,0,1
4614,0.9116,0.0882,0,0
4615,0.819,0.1813,0,1
4616,0.0721,0.9277,0,1
4617,0.4648,0.535,0,1
4618,0.9565,0.0437,0,0
4619,0.926,0.0742,0,0
4620,0.1277,0.8726,0,1
4621,0.9116,0.0882,0,0
4622,0.868,0.1321,0,1
4623,0.4436,0.5566,0,1
4624,0.1144,0.8857,0,1
4625,0.888,0.112,0,0
4626,0.1268,0.873,0,1
4627,0.4727,0.5273,0,1
4628,0.853,0.1471,0,0
4629,0.894,0.10596,0,0
4630,0.4111,0.589,0,1
4631,0.841,0.1592,0,0
4632,0.6206,0.3794,0,0
4633,0.4055,0.5947,0,1
4634,0.644,0.3557,0,1
4635,0.9404,0.05966,0,0
4636,0.8066,0.1931,0,0
4637,0.11755,0.8823,0,1
4638,0.1152,0.885,0,1
4639,0.89,0.1097,0,0
4640,0.1242,0.876,0,1
4641,0.6816,0.3184,0,0
4642,0.4226,0.5776,0,1
4643,0.2338,0.766,0,1
4644,0.5293,0.4707,0,1
4645,0.3328,0.667,0,1
4646,0.809,0.1907,0,0
4647,0.927,0.0732,0,0
4648,0.3025,0.6978,0,1
4649,0.821,0.179,0,0
4650,0.2815,0.7188,0,1
4651,0.2186,0.7812,0,1
4652,0.762,0.2379,0,0
4653,0.3025,0.6978,0,1
4654,0.797,0.2031,0,0
4655,0.3242,0.676,0,1
4656,0.1907,0.809,0,1
4657,0.11127,0.8887,0,1
4658,0.7563,0.2437,0,0
4659,0.6206,0.3794,0,1
4660,0.7505,0.2494,0,0
4661,0.867,0.1329,0,0
4662,0.6074,0.3923,0,1
4663,0.1699,0.83,0,1
4664,0.3364,0.6636,0,1
4665,0.22,0.78,0,1
4666,0.463,0.537,0,1
4667,0.1144,0.8857,0,1
4668,0.455,0.545,0,1
4669,0.2437,0.7563,0,1
4670,0.8057,0.1943,0,0
4671,0.4092,0.591,0,1
4672,0.3328,0.667,0,1
4673,0.809,0.1907,0,0
4674,0.684,0.3157,0,0
4675,0.8706,0.1294,0,0
4676,0.3242,0.676,0,1
4677,0.3108,0.6895,0,1
4678,0.5815,0.4187,0,0
4679,0.902,0.0981,0,0
4680,0.2847,0.7153,0,1
4681,0.841,0.1592,0,0
4682,0.9004,0.0995,0,0
4683,0.0967,0.9033,0,1
4684,0.782,0.218,0,0
4685,0.842,0.1582,0,0
4686,0.1302,0.8696,0,1
4687,0.269,0.731,0,1
4688,0.2379,0.762,0,1
4689,0.589,0.4111,0,1
4690,0.9004,0.0998,0,0
4691,0.7124,0.2878,0,0
4692,0.103,0.897,0,1
4693,0.9087,0.0914,0,0
4694,0.907,0.0927,0,0
4695,0.37,0.63,0,1
4696,0.927,0.0732,0,0
4697,0.539,0.461,0,1
4698,0.8916,0.1082,0,0
4699,0.5527,0.4475,0,1
4700,0.2583,0.7417,0,1
4701,0.1097,0.89,0,1
4702,0.3208,0.679,0,1
4703,0.902,0.0981,0,0
4704,0.1813,0.819,0,1
4705,0.3345,0.6655,0,1
4706,0.0995,0.9004,0,1
4707,0.0827,0.9175,0,1
4708,0.8613,0.1384,0,0
4709,0.4648,0.535,0,0
4710,0.094,0.906,0,1
4711,0.4207,0.5796,0,1
4712,0.2295,0.7705,0,1
4713,0.784,0.2161,0,0
4714,0.1412,0.859,0,1
4715,0.4534,0.547,0,1
4716,0.8784,0.1217,0,0
4717,0.3174,0.6826,0,1
4718,0.4148,0.585,0,1
4719,0.842,0.1582,0,0
4720,0.6875,0.3123,0,0
4721,0.4436,0.5566,0,0
4722,0.736,0.2644,0,0
4723,0.6826,0.3174,0,0
4724,0.11676,0.8833,0,1
4725,0.291,0.709,0,1
4726,0.4072,0.593,0,1
4727,0.03333,0.967,0,1
4728,0.9385,0.06143,0,0
4729,0.7637,0.2366,0,0
4730,0.7607,0.2394,0,0
4731,0.6426,0.3577,0,0
4732,0.784,0.2161,0,0
4733,0.06805,0.932,0,1
4734,0.224,0.776,0,1
4735,0.9067,0.0933,0,0
4736,0.8857,0.1144,0,0
4737,0.1733,0.8267,0,1
4738,0.3794,0.6206,0,1
4739,0.1884,0.8115,0,1
4740,0.498,0.502,0,1
4741,0.7734,0.2268,0,0
4742,0.1871,0.813,0,1
4743,0.9365,0.0637,0,0
4744,0.924,0.0764,0,0
4745,0.1136,0.886,0,1
4746,0.5273,0.4727,0,1
4747,0.347,0.6533,0,1
4748,0.044,0.956,0,1
4749,0.888,0.112,0,0
4750,0.126,0.874,0,1
4751,0.9067,0.0933,0,0
4752,0.9067,0.0933,0,0
4753,0.8726,0.1277,0,0
4754,0.4514,0.549,0,1
4755,0.8276,0.1721,0,0
4756,0.66,0.3398,0,1
4757,0.948,0.05185,0,0
4758,0.8633,0.1366,0,0
4759,0.954,0.04602,0,0
4760,0.674,0.326,0,1
4761,0.8457,0.154,0,0
4762,0.9365,0.0637,0,0
4763,0.829,0.171,0,0
4764,0.568,0.4321,0,0
4765,0.8276,0.1721,0,0
4766,0.7026,0.2974,0,0
4767,0.3416,0.658,0,1
4768,0.9253,0.07477,0,0
4769,0.9126,0.0876,0,0
4770,0.74,0.2598,0,0
4771,0.7983,0.2018,0,0
4772,0.9087,0.0914,0,0
4773,0.2673,0.7324,0,1
4774,0.1105,0.8896,0,1
4775,0.10596,0.894,0,1
4776,0.248,0.752,0,1
4777,0.9316,0.06854,0,0
4778,0.2108,0.789,0,1
4779,0.1348,0.865,0,1
4780,0.3738,0.626,0,1
4781,0.841,0.1592,0,0
4782,0.8857,0.1144,0,0
4783,0.2213,0.779,0,1
4784,0.78,0.22,0,0
4785,0.1225,0.8774,0,1
4786,0.309,0.691,0,1
4787,0.1836,0.8164,0,1
4788,0.897,0.103,0,0
4789,0.8623,0.1376,0,0
4790,0.1128,0.887,0,1
4791,0.8926,0.1074,0,0
4792,0.3416,0.658,0,1
4793,0.06903,0.931,0,1
4794,0.699,0.3008,0,0
4795,0.918,0.0821,0,0
4796,0.895,0.1052,0,0
4797,0.07806,0.922,0,1
4798,0.07697,0.923,0,1
4799,0.6724,0.3276,0,0
4800,0.9277,0.0721,0,0
4801,0.8716,0.1285,0,0
4802,0.299,0.7007,0,1
4803,0.0981,0.902,0,1
4804,0.2798,0.72,0,1
4805,0.808,0.1919,0,0
4806,0.819,0.1813,0,0
4807,0.3074,0.693,0,1
4808,0.882,0.1184,0,0
4809,0.4016,0.598,0,1
4810,0.94,0.0601,0,0
4811,0.10895,0.891,0,1
4812,0.0732,0.927,0,1
4813,0.4036,0.596,0,1
4814,0.539,0.461,0,0
4815,0.4397,0.56,0,1
4816,0.6636,0.3364,0,0
4817,0.361,0.6387,0,1
4818,0.103,0.897,0,1
4819,0.9097,0.0901,0,0
4820,0.86,0.1404,0,0
4821,0.2281,0.772,0,1
4822,0.3774,0.6226,0,1
4823,0.248,0.752,0,1
4824,0.3523,0.648,0,1
4825,0.9595,0.04053,0,0
4826,0.3293,0.6704,0,1
4827,0.7866,0.2134,0,0
4828,0.856,0.1442,0,0
4829,0.2659,0.734,0,1
4830,0.502,0.498,0,1
4831,0.09467,0.9053,0,1
4832,0.877,0.1229,0,0
4833,0.8555,0.1447,0,0
4834,0.813,0.1871,0,0
4835,0.644,0.3557,0,1
4836,0.4824,0.5176,0,1
4837,0.7124,0.2878,0,1
4838,0.854,0.1461,0,0
4839,0.299,0.7007,0,1
4840,0.283,0.717,0,1
4841,0.868,0.1321,0,0
4842,0.2338,0.766,0,1
4843,0.5312,0.4688,0,0
4844,0.1836,0.8164,0,1
4845,0.1968,0.803,0,1
4846,0.679,0.3208,0,1
4847,0.84,0.1603,0,0
4848,0.1184,0.882,0,1
4849,0.2612,0.739,0,1
4850,0.4495,0.551,0,1
4851,0.508,0.4922,0,1
4852,0.2598,0.74,0,1
4853,0.9224,0.0775,0,0
4854,0.2351,0.7646,0,1
4855,0.4727,0.5273,0,1
4856,0.758,0.2422,0,1
4857,0.2108,0.789,0,1
4858,0.1136,0.886,0,1
4859,0.736,0.2644,0,0
4860,0.7007,0.299,0,1
4861,0.4902,0.51,0,1
4862,0.9375,0.06256,0,0
4863,0.797,0.2031,0,0
4864,0.1082,0.8916,0,1
4865,0.3123,0.6875,0,1
4866,0.9014,0.09875,0,0
4867,0.3074,0.693,0,1
4868,0.879,0.12085,0,0
4869,0.78,0.22,0,0
4870,0.9185,0.08154,0,0
4871,0.07104,0.9287,0,1
4872,0.4016,0.598,0,1
4873,0.8457,0.154,0,0
4874,0.9473,0.0526,0,0
4875,0.545,0.455,0,1
4876,0.88,0.12,0,1
4877,0.86,0.1404,0,0
4878,0.899,0.1009,0,0
4879,0.8774,0.1225,0,0
4880,0.9126,0.0876,0,0
4881,0.4475,0.5527,0,1
4882,0.7295,0.2705,0,0
4883,0.1779,0.8223,0,1
4884,0.7676,0.2323,0,0
4885,0.9385,0.06143,0,0
4886,0.8706,0.1294,0,0
4887,0.9116,0.0882,0,0
4888,0.2815,0.7188,0,1
4889,0.905,0.09534,0,0
4890,0.895,0.1052,0,0
4891,0.2069,0.793,0,1
4892,0.4436,0.5566,0,1
4893,0.3557,0.644,0,1
4894,0.2766,0.723,0,1
4895,0.855,0.1451,0,0
4896,0.939,0.06097,0,0
4897,0.916,0.08386,0,0
4898,0.903,0.0974,0,0
4899,0.1384,0.8613,0,1
4900,0.947,0.053,0,0
4901,0.04996,0.95,0,1
4902,0.9,0.10016,0,0
4903,0.8687,0.1312,0,0
4904,0.07056,0.929,0,1
4905,0.10156,0.8984,0,1
4906,0.1859,0.814,0,1
4907,0.545,0.455,0,1
4908,0.2451,0.755,0,1
4909,0.9365,0.06323,0,0
4910,0.865,0.1348,0,0
4911,0.7637,0.2366,0,0
4912,0.8066,0.1931,0,0
4913,0.952,0.0478,0,0
4914,0.916,0.08386,0,0
4915,0.7812,0.2186,0,0
4916,0.0321,0.968,0,1
4917,0.0526,0.9473,0,1
4918,0.8926,0.1074,0,0
4919,0.1321,0.868,0,1
4920,0.856,0.1442,0,1
4921,0.8916,0.1082,0,0
4922,0.8984,0.10156,0,0
4923,0.15,0.85,0,1
4924,0.857,0.1432,0,0
4925,0.4922,0.508,0,1
4926,0.154,0.8457,0,1
4927,0.7676,0.2323,0,0
4928,0.7266,0.2737,0,0
4929,0.363,0.637,0,1
4930,0.6514,0.3486,0,0
4931,0.789,0.2108,0,0
4932,0.2847,0.7153,0,1
4933,0.396,0.604,0,1
4934,0.3174,0.6826,0,1
4935,0.9385,0.06143,0,0
4936,0.686,0.314,0,0
4937,0.347,0.6533,0,1
4938,0.8643,0.1357,0,0
4939,0.88,0.12,0,0
4940,0.8286,0.1716,0,0
4941,0.948,0.05185,0,0
4942,0.2081,0.792,0,1
4943,0.9385,0.06143,0,0
4944,0.851,0.149,0,0
4945,0.949,0.05072,0,0
4946,0.4883,0.5117,0,1
4947,0.4766,0.5234,0,1
4948,0.1699,0.83,0,1
4949,0.9106,0.0895,0,0
4950,0.3057,0.6943,0,1
4951,0.1968,0.803,0,1
4952,0.926,0.0742,0,0
4953,0.8066,0.1931,0,0
4954,0.8267,0.1733,0,0
4955,0.831,0.1688,0,0
4956,0.06052,0.9395,0,1
4957,0.9395,0.06052,0,0
4958,0.752,0.248,0,0
4959,0.2268,0.7734,0,1
4960,0.803,0.1968,0,0
4961,0.299,0.7007,0,1
4962,0.1128,0.887,0,1
4963,0.797,0.2031,0,0
4964,0.915,0.0851,0,0
4965,0.655,0.3452,0,1
4966,0.0857,0.914,0,1
4967,0.2598,0.74,0,1
4968,0.5273,0.4727,0,1
4969,0.4746,0.5254,0,0
4970,0.849,0.151,0,0
4971,0.096,0.904,0,1
4972,0.7056,0.2942,0,0
4973,0.4648,0.535,0,1
4974,0.3867,0.6133,0,1
4975,0.151,0.849,0,1
4976,0.674,0.326,0,0
4977,0.9565,0.0437,0,0
4978,0.752,0.248,0,0
4979,0.0974,0.903,0,1
4980,0.776,0.224,0,0
4981,0.1931,0.8066,0,1
4982,0.867,0.1329,0,0
4983,0.0753,0.925,0,1
4984,0.7705,0.2295,0,0
4985,0.886,0.1136,0,0
4986,0.1755,0.824,0,1
4987,0.6167,0.383,0,1
4988,0.933,0.0671,0,0
4989,0.283,0.717,0,1
4990,0.07104,0.9287,0,1
4991,0.91,0.0898,0,0
4992,0.849,0.151,0,0
4993,0.887,0.1128,0,0
4994,0.8345,0.1656,0,0
4995,0.931,0.06903,0,0
4996,0.1451,0.855,0,1
4997,0.04602,0.954,0,1
4998,0.696,0.304,0,0
4999,0.551,0.4495,0,1
5000,0.372,0.628,0,1
5001,0.3025,0.6978,0,1
5002,0.7476,0.2524,0,0
5003,0.926,0.0742,0,0
5004,0.1023,0.8975,0,1
5005,0.9263,0.07367,0,0
5006,0.739,0.2612,0,0
5007,0.8154,0.1848,0,0
5008,0.8784,0.1217,0,0
5009,0.6167,0.383,0,1
5010,0.93,0.07007,0,0
5011,0.8066,0.1931,0,0
5012,0.5293,0.4707,0,1
5013,0.809,0.1907,0,0
5014,0.813,0.1871,0,0
5015,0.1666,0.8335,0,1
5016,0.6807,0.319,0,0
5017,0.455,0.545,0,1
5018,0.7744,0.2255,0,0
5019,0.361,0.6387,0,1
5020,0.231,0.769,0,1
5021,0.831,0.1688,0,0
5022,0.948,0.05185,0,0
5023,0.1321,0.868,0,1
5024,0.1848,0.8154,0,1
5025,0.854,0.1461,0,0
5026,0.309,0.691,0,1
5027,0.4016,0.598,0,1
5028,0.7827,0.2173,0,0
5029,0.859,0.1412,0,0
5030,0.945,0.055,0,0
5031,0.9116,0.0882,0,0
5032,0.3174,0.6826,0,1
5033,0.263,0.7373,0,1
5034,0.1471,0.853,0,1
5035,0.839,0.1614,0,0
5036,0.758,0.2422,0,0
5037,0.1733,0.8267,0,1
5038,0.916,0.08386,0,0
5039,0.08154,0.9185,0,1
5040,0.2213,0.779,0,1
5041,0.455,0.545,0,1
5042,0.545,0.455,0,0
5043,0.1251,0.875,0,1
5044,0.1824,0.8174,0,1
5045,0.8965,0.10376,0,0
5046,0.9004,0.0995,0,0
5047,0.8267,0.1733,0,0
5048,0.2147,0.785,0,1
5049,0.874,0.126,0,0
5050,0.9355,0.06464,0,0
5051,0.1592,0.841,0,1
5052,0.3025,0.6978,0,1
5053,0.2407,0.7593,0,1
5054,0.4727,0.5273,0,1
5055,0.723,0.2766,0,0
5056,0.743,0.2568,0,0
5057,0.6533,0.347,0,0
5058,0.5737,0.4263,0,0
5059,0.894,0.10596,0,0
5060,0.3108,0.6895,0,1
5061,0.868,0.1321,0,0
5062,0.6704,0.3293,0,1
5063,0.2554,0.7446,0,1
5064,0.5117,0.4883,0,1
5065,0.1635,0.8364,0,1
5066,0.863,0.1371,0,0
5067,0.9097,0.0901,0,0
5068,0.9067,0.0933,0,0
5069,0.3577,0.6426,0,1
5070,0.743,0.2568,0,1
5071,0.1779,0.8223,0,1
5072,0.1688,0.831,0,1
5073,0.12335,0.8765,0,1
5074,0.205,0.795,0,1
5075,0.06757,0.9326,0,1
5076,0.915,0.0851,0,0
5077,0.572,0.4282,0,1
5078,0.254,0.746,0,1
5079,0.8447,0.155,0,0
5080,0.8843,0.11597,0,0
5081,0.85,0.15,0,0
5082,0.908,0.09204,0,0
5083,0.7505,0.2494,0,0
5084,0.7734,0.2268,0,0
5085,0.269,0.731,0,1
5086,0.8555,0.1447,0,0
5087,0.8364,0.1635,0,0
5088,0.1646,0.8354,0,1
5089,0.15,0.85,0,1
5090,0.12085,0.879,0,1
5091,0.2161,0.784,0,1
5092,0.7188,0.2815,0,0
5093,0.2056,0.7944,0,1
5094,0.7417,0.2583,0,0
5095,0.9136,0.0863,0,0
5096,0.936,0.0642,0,0
5097,0.3057,0.6943,0,1
5098,0.7534,0.2466,0,1
5099,0.11755,0.8823,0,1
5100,0.457,0.543,0,1
5101,0.945,0.055,0,0
5102,0.8374,0.1624,0,0
5103,0.1461,0.854,0,1
5104,0.926,0.0742,0,0
5105,0.7153,0.2847,0,0
5106,0.717,0.283,0,1
5107,0.5757,0.4243,0,1
5108,0.1956,0.804,0,1
5109,0.859,0.1412,0,0
5110,0.149,0.851,0,1
5111,0.94,0.0601,0,0
5112,0.717,0.283,0,0
5113,0.955,0.045,0,0
5114,0.2006,0.7993,0,1
5115,0.7812,0.2186,0,0
5116,0.463,0.537,0,1
5117,0.902,0.0981,0,0
5118,0.7007,0.299,0,1
5119,0.831,0.1688,0,0
5120,0.2659,0.734,0,1
5121,0.7373,0.263,0,0
5122,0.0661,0.934,0,1
5123,0.865,0.1348,0,0
5124,0.2379,0.762,0,1
5125,0.858,0.1422,0,0
5126,0.686,0.314,0,0
5127,0.1451,0.855,0,1
5128,0.1766,0.823,0,1
5129,0.4475,0.5527,0,1
5130,0.2568,0.743,0,1
5131,0.3398,0.66,0,1
5132,0.9697,0.03044,0,0
5133,0.4397,0.56,0,1
5134,0.919,0.08093,0,0
5135,0.1152,0.885,0,1
5136,0.326,0.674,0,1
5137,0.8823,0.11755,0,0
5138,0.6724,0.3276,0,0
5139,0.7827,0.2173,0,0
5140,0.841,0.1592,0,0
5141,0.785,0.2147,0,0
5142,0.921,0.0792,0,0
5143,0.8447,0.155,0,0
5144,0.832,0.1677,0,0
5145,0.1884,0.8115,0,1
5146,0.541,0.459,0,0
5147,0.1384,0.8613,0,1
5148,0.857,0.1432,0,0
5149,0.8257,0.1744,0,0
5150,0.6655,0.3345,0,0
5151,0.6514,0.3486,0,0
5152,0.3794,0.6206,0,1
5153,0.03102,0.9688,0,1
5154,0.1242,0.876,0,1
5155,0.832,0.1677,0,0
5156,0.2018,0.7983,0,1
5157,0.9614,0.03876,0,0
5158,0.932,0.06805,0,0
5159,0.09467,0.9053,0,1
5160,0.1624,0.8374,0,1
5161,0.7563,0.2437,0,0
5162,0.808,0.1919,0,0
5163,0.7324,0.2673,0,0
5164,0.944,0.05624,0,0
5165,0.1128,0.887,0,1
5166,0.955,0.04468,0,0
5167,0.08154,0.9185,0,1
5168,0.1097,0.89,0,1
5169,0.8374,0.1624,0,0
5170,0.2031,0.797,0,1
5171,0.9526,0.04742,0,0
5172,0.929,0.07056,0,0
5173,0.922,0.07806,0,0
5174,0.687,0.3132,0,0
5175,0.926,0.0742,0,0
5176,0.9336,0.0666,0,0
5177,0.3738,0.626,0,1
5178,0.2268,0.7734,0,1
5179,0.398,0.602,0,1
5180,0.6533,0.347,0,0
5181,0.3943,0.606,0,1
5182,0.8965,0.10376,0,0
5183,0.1404,0.86,0,1
5184,0.924,0.0764,0,0
5185,0.5757,0.4243,0,1
5186,0.865,0.1348,0,0
5187,0.1721,0.8276,0,1
5188,0.88,0.12,0,0
5189,0.2705,0.7295,0,1
5190,0.155,0.8447,0,1
5191,0.941,0.0592,0,0
5192,0.929,0.07056,0,0
5193,0.1993,0.801,0,1
5194,0.934,0.0661,0,0
5195,0.2031,0.797,0,1
5196,0.8984,0.10156,0,0
5197,0.2524,0.7476,0,1
5198,0.632,0.3684,0,1
